,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,required_col,new_col
466,5,1,4,1,1,6,1270,1398,58,51,96.326914,of,"block_4,line_1,word_ 6",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
467,5,1,4,1,1,7,1349,1398,405,51,96.726593,construction?,"block_4,line_1,word_ 7",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
468,5,1,4,1,1,8,2001,1398,115,51,96.531988,Yes,"block_4,line_1,word_ 8",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
469,5,1,4,1,1,9,2163,1416,32,32,61.373725,co,"block_4,line_1,word_ 9",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
470,5,1,4,1,1,10,2293,1398,81,51,75.946794,No,"block_4,line_1,word_ 10",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
471,5,1,4,1,1,11,2392,1394,37,73,16.860085,a,"block_4,line_1,word_ 11",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
472,5,1,4,1,1,12,2502,1398,45,51,93.911239,Is,"block_4,line_1,word_ 12",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
473,5,1,4,1,1,13,2571,1398,244,65,95.145486,dwelling,"block_4,line_1,word_ 13",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
474,5,1,4,1,1,14,2840,1398,93,51,93.296993,the,"block_4,line_1,word_ 14",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
475,5,1,4,1,1,15,2960,1398,269,51,80.200323,insured’s,"block_4,line_1,word_ 15",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
476,5,1,4,1,1,16,3256,1398,250,64,96.519495,principal,"block_4,line_1,word_ 16",3. Is dwelling in course of construction? Yes co No a Is dwelling the insured’s principal
477,5,1,4,1,2,1,629,1478,331,51,96.912704,residence?,"block_4,line_2,word_ 1",residence? Yes No a
478,5,1,4,1,2,2,984,1478,116,51,96.141670,Yes,"block_4,line_2,word_ 2",residence? Yes No a
479,5,1,4,1,2,3,1293,1478,81,51,95.300905,No,"block_4,line_2,word_ 3",residence? Yes No a
480,5,1,4,1,2,4,1420,1496,32,32,47.316146,a,"block_4,line_2,word_ 4",residence? Yes No a
481,5,1,5,1,1,1,501,1637,50,50,92.528453,4.,"block_5,line_1,word_ 1",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
482,5,1,5,1,1,2,631,1637,45,51,44.740887,Is,"block_5,line_1,word_ 2",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
483,5,1,5,1,1,3,702,1637,230,65,95.803468,building,"block_5,line_1,word_ 3",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
484,5,1,5,1,1,4,958,1637,256,51,96.418281,elevated,"block_5,line_1,word_ 4",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
485,5,1,5,1,1,5,1242,1637,271,65,96.693389,(includes,"block_5,line_1,word_ 5",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
486,5,1,5,1,1,6,1538,1637,243,65,96.228201,dwelling,"block_5,line_1,word_ 6",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
487,5,1,5,1,1,7,1808,1637,155,51,95.818332,crawl,"block_5,line_1,word_ 7",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
488,5,1,5,1,1,8,1988,1637,277,65,95.818332,spaces)?,"block_5,line_1,word_ 8",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
489,5,1,5,1,1,9,2289,1637,115,51,93.256999,Yes,"block_5,line_1,word_ 9",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
490,5,1,5,1,1,10,2451,1655,32,32,91.015291,o,"block_5,line_1,word_ 10",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
491,5,1,5,1,1,11,2543,1637,81,51,93.967345,No,"block_5,line_1,word_ 11",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
492,5,1,5,1,1,12,2670,1655,32,32,45.840139,ao,"block_5,line_1,word_ 12",4. Is building elevated (includes dwelling crawl spaces)? Yes o No ao
493,5,1,6,1,1,1,503,1798,48,50,95.987611,5.,"block_6,line_1,word_ 1",5. Is the area below the elevated floor enclosed? Yes o No
494,5,1,6,1,1,2,631,1797,45,51,90.141860,Is,"block_6,line_1,word_ 2",5. Is the area below the elevated floor enclosed? Yes o No
495,5,1,6,1,1,3,699,1797,92,51,94.829503,the,"block_6,line_1,word_ 3",5. Is the area below the elevated floor enclosed? Yes o No
496,5,1,6,1,1,4,815,1810,134,38,96.818888,area,"block_6,line_1,word_ 4",5. Is the area below the elevated floor enclosed? Yes o No
497,5,1,6,1,1,5,975,1797,177,51,96.254318,below,"block_6,line_1,word_ 5",5. Is the area below the elevated floor enclosed? Yes o No
498,5,1,6,1,1,6,1173,1797,93,51,96.799816,the,"block_6,line_1,word_ 6",5. Is the area below the elevated floor enclosed? Yes o No
499,5,1,6,1,1,7,1290,1797,256,51,96.050542,elevated,"block_6,line_1,word_ 7",5. Is the area below the elevated floor enclosed? Yes o No
500,5,1,6,1,1,8,1570,1797,134,51,95.386032,floor,"block_6,line_1,word_ 8",5. Is the area below the elevated floor enclosed? Yes o No
501,5,1,6,1,1,9,1725,1797,311,51,96.330885,enclosed?,"block_6,line_1,word_ 9",5. Is the area below the elevated floor enclosed? Yes o No
502,5,1,6,1,1,10,2251,1797,115,51,92.627719,Yes,"block_6,line_1,word_ 10",5. Is the area below the elevated floor enclosed? Yes o No
503,5,1,6,1,1,11,2413,1815,32,32,87.372559,o,"block_6,line_1,word_ 11",5. Is the area below the elevated floor enclosed? Yes o No
504,5,1,6,1,1,12,2543,1797,81,51,96.427174,No,"block_6,line_1,word_ 12",5. Is the area below the elevated floor enclosed? Yes o No
505,5,1,6,1,2,1,627,1957,149,65,96.661461,Type,"block_6,line_2,word_ 1",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
506,5,1,6,1,2,2,800,1957,58,51,96.472479,of,"block_6,line_2,word_ 2",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
507,5,1,6,1,2,3,877,1957,296,51,96.229868,enclosure,"block_6,line_2,word_ 3",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
508,5,1,6,1,2,4,1196,1957,166,51,96.309109,walls:,"block_6,line_2,word_ 4",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
509,5,1,6,1,2,5,1505,1957,394,65,7.270699,Breakawaya,"block_6,line_2,word_ 5",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
510,5,1,6,1,2,6,2005,1957,197,51,0.000000,Lattice,"block_6,line_2,word_ 6",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
511,5,1,6,1,2,7,2247,1975,32,32,91.838363,o,"block_6,line_2,word_ 7",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
512,5,1,6,1,2,8,2753,1957,146,51,96.048757,Solid,"block_6,line_2,word_ 8",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
513,5,1,6,1,2,9,2927,1957,290,64,95.553457,perimeter,"block_6,line_2,word_ 9",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
514,5,1,6,1,2,10,3260,1975,32,32,57.017488,m=,"block_6,line_2,word_ 10",Type of enclosure walls: Breakawaya Lattice o Solid perimeter m=
515,5,1,6,1,3,1,628,2037,171,51,96.149345,Other,"block_6,line_3,word_ 1",Other (describe)
516,5,1,6,1,3,2,821,2037,302,65,96.056603,(describe),"block_6,line_3,word_ 2",Other (describe)
517,5,1,6,2,1,1,503,2197,48,51,96.481733,6.,"block_6,line_1,word_ 1",6. Basement enclosed area: None o Finished Unfinished o
518,5,1,6,2,1,2,630,2197,307,51,96.110286,Basement,"block_6,line_1,word_ 2",6. Basement enclosed area: None o Finished Unfinished o
519,5,1,6,2,1,3,958,2197,271,51,95.510322,enclosed,"block_6,line_1,word_ 3",6. Basement enclosed area: None o Finished Unfinished o
520,5,1,6,2,1,4,1255,2210,150,38,95.482739,area:,"block_6,line_1,word_ 4",6. Basement enclosed area: None o Finished Unfinished o
521,5,1,6,2,1,5,1436,2197,158,51,92.604848,None,"block_6,line_1,word_ 5",6. Basement enclosed area: None o Finished Unfinished o
522,5,1,6,2,1,6,1640,2215,32,32,81.161157,o,"block_6,line_1,word_ 6",6. Basement enclosed area: None o Finished Unfinished o
523,5,1,6,2,1,7,2006,2193,251,73,96.089897,Finished,"block_6,line_1,word_ 7",6. Basement enclosed area: None o Finished Unfinished o
524,5,1,6,2,1,8,2505,2197,318,51,92.635147,Unfinished,"block_6,line_1,word_ 8",6. Basement enclosed area: None o Finished Unfinished o
525,5,1,6,2,1,9,2871,2215,32,32,91.442726,o,"block_6,line_1,word_ 9",6. Basement enclosed area: None o Finished Unfinished o
526,5,1,6,3,1,1,503,2358,48,49,79.153001,7.,"block_6,line_1,word_ 1",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
527,5,1,6,3,1,2,631,2357,45,51,59.708095,Is,"block_6,line_1,word_ 2",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
528,5,1,6,3,1,3,699,2357,92,51,94.978991,the,"block_6,line_1,word_ 3",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
529,5,1,6,3,1,4,818,2357,191,51,96.089179,lowest,"block_6,line_1,word_ 4",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
530,5,1,6,3,1,5,1030,2357,135,51,94.121115,floor,"block_6,line_1,word_ 5",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
531,5,1,6,3,1,6,1188,2357,150,65,96.314476,living,"block_6,line_1,word_ 6",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
532,5,1,6,3,1,7,1363,2370,134,38,95.670601,area,"block_6,line_1,word_ 7",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
533,5,1,6,3,1,8,1522,2357,78,51,96.730671,off,"block_6,line_1,word_ 8",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
534,5,1,6,3,1,9,1619,2357,209,65,96.162583,ground,"block_6,line_1,word_ 9",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
535,5,1,6,3,1,10,1855,2357,70,65,96.866842,by,"block_6,line_1,word_ 10",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
536,5,1,6,3,1,11,1949,2370,201,38,93.763793,means,"block_6,line_1,word_ 11",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
537,5,1,6,3,1,12,2174,2357,69,51,93.763793,of:,"block_6,line_1,word_ 12",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
538,5,1,6,3,1,13,2293,2357,150,51,80.658154,Piers,"block_6,line_1,word_ 13",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
539,5,1,6,3,1,14,2528,2375,32,32,60.404012,oa,"block_6,line_1,word_ 14",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
540,5,1,6,3,1,15,2755,2357,166,51,94.626123,Posts,"block_6,line_1,word_ 15",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
541,5,1,6,3,1,16,2967,2375,32,32,44.076390,a,"block_6,line_1,word_ 16",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
542,5,1,6,3,1,17,3255,2357,142,51,92.383648,Piles,"block_6,line_1,word_ 17",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
543,5,1,6,3,1,18,3444,2375,32,32,88.233024,o,"block_6,line_1,word_ 18",7. Is the lowest floor living area off ground by means of: Piers oa Posts a Piles o
544,5,1,6,3,2,1,628,2436,268,51,91.957029,Columns,"block_6,line_2,word_ 1",Columns o Solid perimeter walls Parallel shear walls o
545,5,1,6,3,2,2,942,2454,32,32,87.585019,o,"block_6,line_2,word_ 2",Columns o Solid perimeter walls Parallel shear walls o
546,5,1,6,3,2,3,1253,2436,146,51,96.825859,Solid,"block_6,line_2,word_ 3",Columns o Solid perimeter walls Parallel shear walls o
547,5,1,6,3,2,4,1427,2436,290,64,96.782517,perimeter,"block_6,line_2,word_ 4",Columns o Solid perimeter walls Parallel shear walls o
548,5,1,6,3,2,5,1737,2436,150,51,96.680436,walls,"block_6,line_2,word_ 5",Columns o Solid perimeter walls Parallel shear walls o
549,5,1,6,3,2,6,2255,2436,222,51,95.641763,Parallel,"block_6,line_2,word_ 6",Columns o Solid perimeter walls Parallel shear walls o
550,5,1,6,3,2,7,2502,2436,173,51,95.641763,shear,"block_6,line_2,word_ 7",Columns o Solid perimeter walls Parallel shear walls o
551,5,1,6,3,2,8,2694,2436,150,51,88.214213,walls,"block_6,line_2,word_ 8",Columns o Solid perimeter walls Parallel shear walls o
552,5,1,6,3,2,9,2891,2454,32,32,88.214213,o,"block_6,line_2,word_ 9",Columns o Solid perimeter walls Parallel shear walls o
553,5,1,6,3,3,1,628,2516,171,51,96.132807,Other,"block_6,line_3,word_ 1",Other (describe)
554,5,1,6,3,3,2,821,2516,302,65,96.132807,(describe),"block_6,line_3,word_ 2",Other (describe)
555,5,1,7,1,1,1,503,2676,48,51,96.491499,8.,"block_7,line_1,word_ 1",8. Does basement or enclosed area contain machinery and equipment? Yes No a
556,5,1,7,1,1,2,630,2676,154,51,96.649016,Does,"block_7,line_1,word_ 2",8. Does basement or enclosed area contain machinery and equipment? Yes No a
557,5,1,7,1,1,3,809,2676,301,51,95.991802,basement,"block_7,line_1,word_ 3",8. Does basement or enclosed area contain machinery and equipment? Yes No a
558,5,1,7,1,1,4,1132,2689,60,38,96.616719,or,"block_7,line_1,word_ 4",8. Does basement or enclosed area contain machinery and equipment? Yes No a
559,5,1,7,1,1,5,1212,2676,272,51,96.474121,enclosed,"block_7,line_1,word_ 5",8. Does basement or enclosed area contain machinery and equipment? Yes No a
560,5,1,7,1,1,6,1511,2689,131,38,96.348606,area,"block_7,line_1,word_ 6",8. Does basement or enclosed area contain machinery and equipment? Yes No a
561,5,1,7,1,1,7,1668,2676,216,51,96.348606,contain,"block_7,line_1,word_ 7",8. Does basement or enclosed area contain machinery and equipment? Yes No a
562,5,1,7,1,1,8,1912,2676,317,65,96.070573,machinery,"block_7,line_1,word_ 8",8. Does basement or enclosed area contain machinery and equipment? Yes No a
563,5,1,7,1,1,9,2250,2676,109,51,96.463648,and,"block_7,line_1,word_ 9",8. Does basement or enclosed area contain machinery and equipment? Yes No a
564,5,1,7,1,1,10,2385,2676,357,64,96.487370,equipment?,"block_7,line_1,word_ 10",8. Does basement or enclosed area contain machinery and equipment? Yes No a
565,5,1,7,1,1,11,2766,2676,115,51,96.842596,Yes,"block_7,line_1,word_ 11",8. Does basement or enclosed area contain machinery and equipment? Yes No a
566,5,1,7,1,1,12,3044,2676,80,51,93.673321,No,"block_7,line_1,word_ 12",8. Does basement or enclosed area contain machinery and equipment? Yes No a
567,5,1,7,1,1,13,3170,2694,32,32,75.626721,a,"block_7,line_1,word_ 13",8. Does basement or enclosed area contain machinery and equipment? Yes No a
568,5,1,8,1,1,1,503,2836,48,51,94.750487,9.,"block_8,line_1,word_ 1",9. Garage or enclosed area is used for: Parking/Storage/Access:
569,5,1,8,1,1,2,629,2836,224,65,93.933717,Garage,"block_8,line_1,word_ 2",9. Garage or enclosed area is used for: Parking/Storage/Access:
570,5,1,8,1,1,3,877,2849,60,38,96.431473,or,"block_8,line_1,word_ 3",9. Garage or enclosed area is used for: Parking/Storage/Access:
571,5,1,8,1,1,4,958,2836,271,51,96.424024,enclosed,"block_8,line_1,word_ 4",9. Garage or enclosed area is used for: Parking/Storage/Access:
572,5,1,8,1,1,5,1255,2849,134,38,96.588577,area,"block_8,line_1,word_ 5",9. Garage or enclosed area is used for: Parking/Storage/Access:
573,5,1,8,1,1,6,1417,2836,42,51,96.540569,is,"block_8,line_1,word_ 6",9. Garage or enclosed area is used for: Parking/Storage/Access:
574,5,1,8,1,1,7,1485,2836,141,51,96.161717,used,"block_8,line_1,word_ 7",9. Garage or enclosed area is used for: Parking/Storage/Access:
575,5,1,8,1,1,8,1651,2836,93,51,93.233480,for:,"block_8,line_1,word_ 8",9. Garage or enclosed area is used for: Parking/Storage/Access:
576,5,1,8,1,1,9,1794,2836,750,65,92.030101,Parking/Storage/Access:,"block_8,line_1,word_ 9",9. Garage or enclosed area is used for: Parking/Storage/Access:
577,5,1,8,1,2,1,628,2915,171,51,95.651000,Other,"block_8,line_2,word_ 1",Other (describe)
578,5,1,8,1,2,2,821,2915,302,65,95.651000,(describe),"block_8,line_2,word_ 2",Other (describe)
579,5,1,9,1,1,1,507,3075,82,51,96.156442,10.,"block_9,line_1,word_ 1",10. Type of building:
580,5,1,9,1,1,2,627,3075,149,65,95.736070,Type,"block_9,line_1,word_ 2",10. Type of building:
581,5,1,9,1,1,3,800,3075,58,51,96.067527,of,"block_9,line_1,word_ 3",10. Type of building:
582,5,1,9,1,1,4,879,3075,248,65,96.112117,building:,"block_9,line_1,word_ 4",10. Type of building:
583,5,1,9,1,2,1,628,3151,292,74,92.347887,Split-level,"block_9,line_2,word_ 1",Split-level Townhouse/Rowhouse o High Rise o
584,5,1,9,1,2,2,1161,3155,702,51,90.491321,Townhouse/Rowhouse,"block_9,line_2,word_ 2",Split-level Townhouse/Rowhouse o High Rise o
585,5,1,9,1,2,3,1909,3173,32,32,90.491321,o,"block_9,line_2,word_ 3",Split-level Townhouse/Rowhouse o High Rise o
586,5,1,9,1,2,4,2086,3155,133,65,95.525030,High,"block_9,line_2,word_ 4",Split-level Townhouse/Rowhouse o High Rise o
587,5,1,9,1,2,5,2248,3155,131,51,92.827677,Rise,"block_9,line_2,word_ 5",Split-level Townhouse/Rowhouse o High Rise o
588,5,1,9,1,2,6,2425,3173,32,32,89.020841,o,"block_9,line_2,word_ 6",Split-level Townhouse/Rowhouse o High Rise o
589,5,1,10,1,1,1,507,3315,82,50,95.013970,11.,"block_10,line_1,word_ 1","11. Number of floors in entire building (including basement/enclosed area, if any):"
590,5,1,10,1,1,2,630,3315,243,51,95.013970,Number,"block_10,line_1,word_ 2","11. Number of floors in entire building (including basement/enclosed area, if any):"
591,5,1,10,1,1,3,893,3315,59,51,96.722246,of,"block_10,line_1,word_ 3","11. Number of floors in entire building (including basement/enclosed area, if any):"
592,5,1,10,1,1,4,969,3315,166,51,96.292516,floors,"block_10,line_1,word_ 4","11. Number of floors in entire building (including basement/enclosed area, if any):"
593,5,1,10,1,1,5,1161,3315,45,50,95.775116,in,"block_10,line_1,word_ 5","11. Number of floors in entire building (including basement/enclosed area, if any):"
594,5,1,10,1,1,6,1232,3315,169,51,95.775116,entire,"block_10,line_1,word_ 6","11. Number of floors in entire building (including basement/enclosed area, if any):"
595,5,1,10,1,1,7,1426,3315,231,65,95.720266,building,"block_10,line_1,word_ 7","11. Number of floors in entire building (including basement/enclosed area, if any):"
596,5,1,10,1,1,8,1684,3315,289,65,93.032064,(including,"block_10,line_1,word_ 8","11. Number of floors in entire building (including basement/enclosed area, if any):"
597,5,1,10,1,1,9,2001,3315,595,51,91.339338,basement/enclosed,"block_10,line_1,word_ 9","11. Number of floors in entire building (including basement/enclosed area, if any):"
598,5,1,10,1,1,10,2623,3328,149,47,95.790556,"area,","block_10,line_1,word_ 10","11. Number of floors in entire building (including basement/enclosed area, if any):"
599,5,1,10,1,1,11,2803,3315,31,50,96.836943,if,"block_10,line_1,word_ 11","11. Number of floors in entire building (including basement/enclosed area, if any):"
600,5,1,10,1,1,12,2855,3315,144,65,96.782849,any):,"block_10,line_1,word_ 12","11. Number of floors in entire building (including basement/enclosed area, if any):"
601,5,1,10,1,2,1,632,3394,19,50,95.902693,1,"block_10,line_2,word_ 1",1 floor o 2 floors o 3 or more floors
602,5,1,10,1,2,2,683,3394,135,51,91.808416,floor,"block_10,line_2,word_ 2",1 floor o 2 floors o 3 or more floors
603,5,1,10,1,2,3,841,3412,32,32,87.401534,o,"block_10,line_2,word_ 3",1 floor o 2 floors o 3 or more floors
604,5,1,10,1,2,4,1002,3394,33,50,80.258241,2,"block_10,line_2,word_ 4",1 floor o 2 floors o 3 or more floors
605,5,1,10,1,2,5,1058,3394,166,51,80.258241,floors,"block_10,line_2,word_ 5",1 floor o 2 floors o 3 or more floors
606,5,1,10,1,2,6,1270,3412,32,32,88.093196,o,"block_10,line_2,word_ 6",1 floor o 2 floors o 3 or more floors
607,5,1,10,1,2,7,1637,3394,32,51,95.649401,3,"block_10,line_2,word_ 7",1 floor o 2 floors o 3 or more floors
608,5,1,10,1,2,8,1694,3407,61,38,95.649401,or,"block_10,line_2,word_ 8",1 floor o 2 floors o 3 or more floors
609,5,1,10,1,2,9,1777,3407,153,38,96.489544,more,"block_10,line_2,word_ 9",1 floor o 2 floors o 3 or more floors
610,5,1,10,1,2,10,1952,3394,166,51,96.562719,floors,"block_10,line_2,word_ 10",1 floor o 2 floors o 3 or more floors
611,5,1,11,1,1,1,631,3554,35,50,81.130006,If,"block_11,line_1,word_ 1","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
612,5,1,11,1,1,2,686,3554,801,64,89.276028,"condominium/cooperative,","block_11,line_1,word_ 2","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
613,5,1,11,1,1,3,1512,3554,146,51,96.611326,what,"block_11,line_1,word_ 3","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
614,5,1,11,1,1,4,1683,3554,42,51,96.384285,is,"block_11,line_1,word_ 4","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
615,5,1,11,1,1,5,1748,3554,93,51,96.534100,the,"block_11,line_1,word_ 5","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
616,5,1,11,1,1,6,1867,3554,192,51,96.234787,lowest,"block_11,line_1,word_ 6","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
617,5,1,11,1,1,7,2080,3554,135,51,95.635510,floor,"block_11,line_1,word_ 7","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
618,5,1,11,1,1,8,2237,3554,45,50,95.635510,in,"block_11,line_1,word_ 8","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
619,5,1,11,1,1,9,2308,3567,134,52,96.066943,your,"block_11,line_1,word_ 9","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
620,5,1,11,1,1,10,2465,3554,143,51,96.707696,unit?,"block_11,line_1,word_ 10","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
621,5,1,11,1,1,11,2678,3538,66,66,67.958436,1*,"block_11,line_1,word_ 11","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
622,5,1,11,1,1,12,2765,3554,134,51,89.363334,floor,"block_11,line_1,word_ 12","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
623,5,1,11,1,1,13,2923,3572,32,32,82.396365,o,"block_11,line_1,word_ 13","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
624,5,1,11,1,1,14,3116,3537,84,67,0.000000,2”?,"block_11,line_1,word_ 14","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
625,5,1,11,1,1,15,3223,3554,135,51,91.510859,floor,"block_11,line_1,word_ 15","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
626,5,1,11,1,1,16,3401,3572,32,32,74.990327,o,"block_11,line_1,word_ 16","If condominium/cooperative, what is the lowest floor in your unit? 1* floor o 2”? floor o"
627,5,1,11,1,2,1,628,3617,72,68,54.427576,3”,"block_11,line_2,word_ 1",3” floor or higher a
628,5,1,11,1,2,2,723,3634,135,51,96.799128,floor,"block_11,line_2,word_ 2",3” floor or higher a
629,5,1,11,1,2,3,878,3647,61,38,96.099706,or,"block_11,line_2,word_ 3",3” floor or higher a
630,5,1,11,1,2,4,963,3634,188,65,93.977293,higher,"block_11,line_2,word_ 4",3” floor or higher a
631,5,1,11,1,2,5,1194,3652,32,32,58.345799,a,"block_11,line_2,word_ 5",3” floor or higher a
632,5,1,12,1,1,1,630,3793,81,51,95.764361,Do,"block_12,line_1,word_ 1",Do you have access to basement storage? Yes No o
633,5,1,12,1,1,2,734,3806,105,52,95.764361,you,"block_12,line_1,word_ 2",Do you have access to basement storage? Yes No o
634,5,1,12,1,1,3,868,3793,143,51,96.801907,have,"block_12,line_1,word_ 3",Do you have access to basement storage? Yes No o
635,5,1,12,1,1,4,1036,3806,210,38,95.169685,access,"block_12,line_1,word_ 4",Do you have access to basement storage? Yes No o
636,5,1,12,1,1,5,1269,3795,54,49,95.978752,to,"block_12,line_1,word_ 5",Do you have access to basement storage? Yes No o
637,5,1,12,1,1,6,1350,3793,301,51,96.664889,basement,"block_12,line_1,word_ 6",Do you have access to basement storage? Yes No o
638,5,1,12,1,1,7,1673,3793,263,65,96.503539,storage?,"block_12,line_1,word_ 7",Do you have access to basement storage? Yes No o
639,5,1,12,1,1,8,2001,3793,115,51,96.453775,Yes,"block_12,line_1,word_ 8",Do you have access to basement storage? Yes No o
640,5,1,12,1,1,9,2255,3793,81,51,91.345590,No,"block_12,line_1,word_ 9",Do you have access to basement storage? Yes No o
641,5,1,12,1,1,10,2401,3811,32,32,87.907540,o,"block_12,line_1,word_ 10",Do you have access to basement storage? Yes No o
642,5,1,13,1,1,1,507,3952,82,50,96.780726,12.,"block_13,line_1,word_ 1","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
643,5,1,13,1,1,2,625,3952,119,65,96.635933,Any,"block_13,line_1,word_ 2","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
644,5,1,13,1,1,3,764,3952,144,51,96.113304,flood,"block_13,line_1,word_ 3","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
645,5,1,13,1,1,4,935,3965,60,38,96.949962,or,"block_13,line_1,word_ 4","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
646,5,1,13,1,1,5,1014,3954,170,49,95.662316,water,"block_13,line_1,word_ 5","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
647,5,1,13,1,1,6,1205,3952,247,65,96.114901,damage,"block_13,line_1,word_ 6","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
648,5,1,13,1,1,7,1477,3952,206,60,96.398845,"losses,","block_13,line_1,word_ 7","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
649,5,1,13,1,1,8,1708,3952,134,64,93.925907,paid,"block_13,line_1,word_ 8","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
650,5,1,13,1,1,9,1863,3965,64,38,96.920842,or,"block_13,line_1,word_ 9","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
651,5,1,13,1,1,10,1944,3952,217,64,95.757401,"unpaid,","block_13,line_1,word_ 10","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
652,5,1,13,1,1,11,2193,3952,44,50,95.914369,in,"block_13,line_1,word_ 11","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
653,5,1,13,1,1,12,2262,3952,94,51,95.914369,the,"block_13,line_1,word_ 12","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
654,5,1,13,1,1,13,2381,3952,104,51,96.781223,last,"block_13,line_1,word_ 13","12. Any flood or water damage losses, paid or unpaid, in the last 10 years? Yes o No m"
